applicant_id,grade_id,program_id,ranking,quota_id,priority_profile_ori,priority_profile_edi
7531648,1,98,4,2,3,1
7531679,4,218,1,11,6,1
7531679,4,156,2,11,28,3
7531679,4,300,3,10,4,1
7531686,2,99,1,3,6,1
7531686,2,154,2,11,5,1
7531686,2,216,3,11,4,1
7531686,2,178,4,3,3,1
7531686,2,252,5,11,2,1
7531794,9,226,1,1,6,1
7531844,11,163,1,11,6,1
7531871,3,308,1,11,35,5
7532096,3,93,1,11,6,1
7532096,3,253,2,11,5,1
7532096,3,133,3,11,4,1
7532259,12,5,1,3,6,1
7532259,12,289,2,3,5,1
7532259,12,370,3,3,4,1
7532259,12,412,4,5,3,1
7532259,12,293,5,6,15,5
7532365,15,415,1,5,6,1
7532365,15,373,2,3,5,1
7532365,15,292,3,3,4,1
7532386,12,370,1,2,6,1
7532647,10,368,1,11,6,1
7532647,10,227,2,3,5,1
7532647,10,76,3,11,4,1
7532647,10,423,4,11,3,1
7532650,4,362,1,11,33,3
7532650,4,218,2,11,5,1
7532650,4,70,3,11,23,3
7532650,4,417,4,11,3,1
7532682,3,348,1,3,6,1
7532682,3,217,2,11,5,1
7532682,3,267,3,11,4,1
7532682,3,69,4,11,3,1
7532682,3,179,5,3,2,1
7532682,3,155,6,11,1,1
7532726,2,178,1,2,6,1
7532726,2,99,2,2,5,1
7532726,2,329,3,2,4,1
7533186,12,370,1,3,6,1
7533186,12,412,2,6,31,6
7533186,12,262,3,3,4,1
7533188,8,184,1,2,6,1
7533188,8,335,2,2,5,1
7533188,8,353,3,2,4,1
7533188,8,116,4,2,3,1
7533188,8,105,5,2,2,1
7533236,9,185,1,2,6,1
7533236,9,305,2,8,5,1
7533236,9,325,3,2,4,1
7533236,9,226,4,1,3,1
7533236,9,354,5,2,2,1
7533236,9,336,6,2,1,1
7533288,1,346,1,2,6,1
7533656,2,329,1,2,6,1
7533656,2,318,2,2,5,1
7533656,2,298,3,8,4,1
7533746,12,173,1,11,6,1
7533746,12,357,2,3,5,1
7533746,12,1,3,3,4,1
7533746,12,229,4,3,3,1
7533746,12,78,5,11,2,1
7533756,14,428,1,3,6,1
7533756,14,372,2,3,5,1
7533756,14,278,3,11,4,1
7533783,1,177,1,2,6,1
7533783,1,383,2,2,5,1
7533783,1,98,3,2,4,1
7533783,1,109,4,2,3,1
7533783,1,297,5,8,2,1
7533783,1,346,6,2,1,1
7533806,9,226,1,1,6,1
7533817,1,109,1,2,6,1
7533818,3,100,1,2,34,4
7533818,3,299,2,8,5,1
7533818,3,348,3,2,4,1
7533818,3,319,4,2,3,1
7533821,13,413,1,6,35,5
7533821,13,263,2,3,5,1
7533821,13,371,3,3,4,1
7533869,3,100,1,2,34,4
7533869,3,299,2,8,5,1
7533869,3,348,3,2,4,1
7533869,3,319,4,2,3,1
7533899,1,317,1,2,6,1
7534099,13,371,1,2,6,1
7534099,13,18,2,2,5,1
7534106,12,21,1,3,6,1
7534106,12,370,2,3,5,1
7534106,12,289,3,3,4,1
7534234,3,164,1,11,36,6
7534416,2,384,1,2,32,2
7534416,2,178,2,2,27,2
7534416,2,347,3,2,22,2
7534416,2,110,4,2,17,2
7534428,12,426,1,2,6,1
7534428,12,370,2,2,5,1
7534428,12,17,3,2,4,1
7534584,3,69,1,11,34,4
7534584,3,93,2,11,5,1
7534584,3,206,3,11,4,1
7534584,3,394,4,11,3,1
7534601,4,180,1,2,32,2
7534601,4,386,2,2,27,2
7534601,4,112,3,2,22,2
7534601,4,349,4,2,17,2
7534601,4,331,5,2,12,2
7534601,4,320,6,2,7,2
7534609,8,184,1,2,32,2
7534609,8,390,2,2,27,2
7534609,8,116,3,2,22,2
7534609,8,353,4,2,17,2
7534609,8,335,5,2,12,2
7534609,8,324,6,2,7,2
7534618,11,424,1,11,33,3
7534624,2,178,1,2,34,4
7534624,2,347,2,2,5,1
7534624,2,318,3,2,4,1
7534624,2,298,4,8,3,1
7534647,7,420,1,11,33,3
7534715,2,347,1,3,6,1
7534715,2,216,2,11,5,1
7534715,2,318,3,3,4,1
7534715,2,154,4,11,3,1
7534715,2,298,5,9,2,1
7534715,2,92,6,11,1,1
7534719,3,280,1,11,36,6
7534754,3,206,1,11,34,4
7534827,13,371,1,3,6,1
7534873,3,319,1,3,34,4
7534886,9,226,1,1,6,1
7534906,5,157,1,11,33,3
7534919,3,416,1,11,35,5
7534939,1,98,1,3,6,1
7534939,1,346,2,3,5,1
7534939,1,177,3,3,4,1
7534939,1,328,4,3,20,5
7534939,1,215,5,11,2,1
7534939,1,91,6,11,1,1
7534963,9,121,1,2,6,1
7534963,9,185,2,2,5,1
7534963,9,336,3,2,4,1
7534975,2,347,1,2,33,3
7534975,2,178,2,2,5,1
7534975,2,329,3,2,4,1
7534975,2,99,4,2,3,1
7534976,3,361,1,11,35,5
7534991,2,110,1,3,34,4
7534998,2,347,1,2,33,3
7534998,2,178,2,2,5,1
7534998,2,329,3,2,4,1
7534998,2,99,4,2,3,1
7535205,3,299,1,2,6,1
7535205,3,319,2,2,5,1
7535205,3,179,3,2,4,1
7535205,3,100,4,2,3,1
7535205,3,330,5,2,2,1
7535212,4,320,1,2,6,1
7535212,4,349,2,2,5,1
7535212,4,300,3,2,4,1
7535212,4,331,4,2,3,1
7535219,1,317,1,2,6,1
7535219,1,98,2,2,5,1
7535219,1,109,3,2,4,1
7535219,1,297,4,8,18,3
7535219,1,346,5,2,2,1
7535226,1,317,1,2,6,1
7535226,1,98,2,2,5,1
7535226,1,328,3,2,4,1
7535226,1,297,4,2,3,1
7535226,1,177,5,2,2,1
7535226,1,346,6,2,1,1
7535262,3,233,1,11,6,1
7535262,3,164,2,11,30,5
7535262,3,308,3,11,4,1
7535262,3,188,4,11,3,1
7535406,12,78,1,11,6,1
7535408,12,229,1,3,6,1
7535408,12,370,2,3,5,1
7535408,12,357,3,3,4,1
7535408,12,426,4,3,3,1
7535411,2,216,1,11,6,1
7535411,2,178,2,3,5,1
7535411,2,347,3,3,4,1
7535659,13,427,1,2,6,1
7535659,13,371,2,2,5,1
7535659,13,358,3,2,4,1
7535669,12,370,1,2,33,3
7535669,12,17,2,2,5,1
7535669,12,262,3,2,4,1
7535669,12,426,4,2,3,1
7535669,12,357,5,2,2,1
7535679,12,370,1,3,6,1
7535691,2,154,1,11,6,1
7535704,5,255,1,11,33,3
7535704,5,208,2,11,5,1
7535713,12,78,1,11,6,1
7535713,12,229,2,3,5,1
7535713,12,370,3,3,4,1
7535713,12,276,4,11,3,1
7535713,12,426,5,3,2,1
7535800,12,426,1,2,6,1
7535800,12,357,2,2,5,1
7535808,3,69,1,11,6,1
7535808,3,197,2,11,29,4
7535820,2,329,1,3,6,1
7535820,2,178,2,3,30,5
7535820,2,347,3,3,4,1
7535820,2,216,4,11,3,1
7535848,3,416,1,11,35,5
7535858,3,361,1,11,34,4
7535859,8,353,1,3,6,1
7535859,8,160,2,11,5,1
7535859,8,304,3,10,4,1
7535877,1,215,1,11,6,1
7535877,1,251,2,11,5,1
7535877,1,383,3,3,4,1
7535887,9,223,1,11,6,1
7535887,9,336,2,3,5,1
7535887,9,354,3,3,4,1
7535887,9,203,4,11,20,5
7535893,3,416,1,11,35,5
7535898,2,178,1,3,6,1
7535898,2,347,2,3,28,3
7535914,4,180,1,2,6,1
7535914,4,349,2,2,5,1
7535916,14,428,1,2,6,1
7535919,1,98,1,2,34,4
7535919,1,383,2,2,5,1
7535919,1,177,3,2,4,1
7535919,1,297,4,8,3,1
7535919,1,317,5,2,2,1
7535919,1,346,6,2,1,1
7536046,2,384,1,3,36,6
7536046,2,110,2,3,5,1
7536114,2,99,1,2,6,1
7536114,2,298,2,7,5,1
7536114,2,347,3,2,4,1
7536114,2,110,4,2,3,1
7536114,2,318,5,2,2,1
7536114,2,329,6,2,1,1
7536116,12,357,1,3,6,1
7536116,12,229,2,3,5,1
7536120,12,262,1,3,6,1
7536120,12,357,2,3,5,1
7536121,12,262,1,3,6,1
7536121,12,357,2,3,5,1
7536142,12,262,1,3,6,1
7536142,12,357,2,3,5,1
7536147,12,229,1,4,6,1
7536164,12,357,1,3,6,1
7536164,12,370,2,3,5,1
7536167,12,357,1,3,6,1
7536167,12,78,2,11,5,1
7536167,12,5,3,3,4,1
7536167,12,370,4,3,3,1
7536167,12,412,5,6,15,5
7536220,10,227,1,4,6,1
7536255,1,177,1,3,35,5
7536255,1,91,2,11,5,1
7536255,1,297,3,10,4,1
7536264,7,323,1,2,6,1
7536264,7,389,2,2,5,1
7536304,10,326,1,3,35,5
7536306,3,374,1,11,6,1
7536306,3,280,2,11,5,1
7536313,2,298,1,7,6,1
7536340,10,76,1,11,6,1
7536340,10,306,2,9,5,1
7536340,10,315,3,11,4,1
7536340,10,381,4,11,3,1
7536347,1,383,1,3,6,1
7536347,1,109,2,3,5,1
7536347,1,251,3,3,4,1
7536359,2,384,1,3,6,1
7536359,2,110,2,3,5,1
7536359,2,252,3,3,4,1
7536376,2,384,1,3,6,1
7536376,2,110,2,3,5,1
7536376,2,252,3,3,4,1
7536379,2,347,1,2,34,4
7536379,2,318,2,2,5,1
7536610,2,178,1,3,6,1
7536610,2,216,2,11,5,1
7536610,2,154,3,11,4,1
7536610,2,384,4,3,3,1
7536647,2,154,1,11,6,1
7536928,2,298,1,9,6,1
7536928,2,216,2,11,5,1
7536928,2,92,3,11,4,1
7536928,2,252,4,11,3,1
7536928,2,329,5,3,2,1
7536941,12,370,1,3,6,1
7536941,12,21,2,3,5,1
7537000,3,217,1,11,6,1
7537000,3,348,2,3,5,1
7537000,3,179,3,3,25,5
7537315,8,120,1,2,6,1
7537315,8,335,2,2,5,1
7537316,14,23,1,3,6,1
7537316,14,359,2,3,5,1
7537316,14,264,3,3,4,1
7537317,14,291,1,2,6,1
7537407,12,370,1,3,6,1
7537407,12,25,2,3,5,1
7537477,12,426,1,2,6,1
7537477,12,5,2,2,5,1
7537477,12,357,3,2,4,1
7537477,12,370,4,2,3,1
7537477,12,262,5,2,2,1
7537477,12,412,6,6,10,5
7537485,12,21,1,2,6,1
7537526,2,110,1,2,34,4
7537528,12,25,1,3,6,1
7537528,12,262,2,3,5,1
7537528,12,357,3,3,4,1
7537528,12,289,4,3,3,1
7537528,12,370,5,3,2,1
7537530,12,426,1,3,6,1
7537530,12,370,2,3,5,1
7537530,12,78,3,11,4,1
7537530,12,412,4,5,3,1
7537530,12,17,5,3,2,1
7537589,12,357,1,3,6,1
7537589,12,262,2,3,5,1
7537589,12,289,3,3,4,1
7537589,12,370,4,3,3,1
7537589,12,229,5,3,2,1
7537593,12,21,1,3,6,1
7537593,12,262,2,3,5,1
7537593,12,357,3,3,4,1
7537593,12,370,4,3,3,1
7537593,12,426,5,3,2,1
7537608,3,299,1,9,34,4
7537625,14,23,1,2,32,2
7537693,3,179,1,3,35,5
7537735,2,178,1,11,6,1
7537735,2,92,2,11,28,3
7537735,2,318,3,11,23,3
7537741,2,110,1,3,6,1
7537908,1,109,1,3,6,1
7537908,1,153,2,11,5,1
7537962,2,318,1,2,6,1
7537962,2,347,2,2,5,1
7537962,2,99,3,2,4,1
7537962,2,329,4,2,3,1
7537962,2,384,5,2,2,1
7537965,14,231,1,4,6,1
7537965,14,264,2,2,5,1
7537989,3,233,1,11,34,4
7537989,3,242,2,11,5,1
7537989,3,206,3,11,4,1
7537994,2,216,1,11,6,1
7537996,9,226,1,4,6,1
7538003,12,229,1,4,6,1
7538003,12,426,2,2,5,1
7538003,12,29,3,2,4,1
7538087,1,317,1,2,6,1
7538087,1,328,2,2,5,1
7538087,1,177,3,2,4,1
7538087,1,297,4,8,3,1
7538087,1,346,5,2,2,1
7538087,1,109,6,2,1,1
7538136,1,177,1,2,6,1
7538136,1,98,2,2,5,1
7538136,1,297,3,7,4,1
7538136,1,346,4,2,3,1
7538267,2,216,1,11,6,1
7538363,12,426,1,2,6,1
7538519,12,262,1,2,6,1
7538519,12,21,2,2,5,1
7538519,12,229,3,1,4,1
7538886,7,73,1,11,33,3
7538887,9,75,1,11,33,3
7538937,9,305,1,3,6,1
7538937,9,117,2,3,5,1
7538937,9,314,3,3,4,1
7538937,9,367,4,3,3,1
7539032,6,182,1,2,6,1
7539032,6,302,2,7,5,1
7539032,6,103,3,2,4,1
7539032,6,388,4,2,3,1
7539032,6,351,5,2,2,1
7539047,5,219,1,11,6,1
7539076,1,177,1,3,35,5
7539076,1,153,2,11,5,1
7539076,1,346,3,3,4,1
7539128,12,357,1,2,6,1
7539131,3,385,1,2,6,1
7539131,3,111,2,2,5,1
7539162,2,318,1,2,6,1
7539162,2,329,2,2,5,1
7539162,2,347,3,2,4,1
7539162,2,178,4,2,3,1
7539166,1,153,1,11,6,1
7539179,3,69,1,11,6,1
7539179,3,188,2,11,5,1
7539179,3,267,3,11,4,1
7539179,3,348,4,3,3,1
7539179,3,217,5,11,2,1
7539179,3,416,6,11,1,1
7539190,5,310,1,11,36,6
7539190,5,235,2,11,5,1
7539198,11,228,1,4,6,1
7539204,12,229,1,1,6,1
7539204,12,262,2,2,5,1
7539204,12,289,3,2,4,1
7539204,12,357,4,2,3,1
7539204,12,370,5,2,2,1
7539221,2,99,1,3,6,1
7539221,2,216,2,11,5,1
7539221,2,329,3,3,4,1
7539221,2,252,4,11,3,1
7539221,2,154,5,11,2,1
7539221,2,298,6,10,10,5
7539281,2,347,1,2,6,1
7539338,12,426,1,2,6,1
7539375,12,426,1,2,6,1
7539375,12,357,2,2,5,1
7539375,12,262,3,2,4,1
7539379,2,329,1,3,6,1
7539432,12,426,1,2,6,1
7539432,12,5,2,2,5,1
7539445,3,155,1,11,6,1
7539445,3,416,2,11,5,1
7539445,3,188,3,11,25,5
7539453,10,227,1,4,33,3
7539463,15,232,1,4,33,3
7539471,15,232,1,4,33,3
7539478,13,230,1,4,33,3
7539530,3,197,1,11,33,3
7539530,3,188,2,11,5,1
7539530,3,155,3,11,4,1
7539530,3,100,4,3,3,1
7539530,3,374,5,11,2,1
7539530,3,82,6,11,9,4
7539642,2,110,1,2,6,1
7539642,2,99,2,2,5,1
7539642,2,347,3,2,4,1
7539642,2,384,4,2,3,1
7539642,2,329,5,2,2,1
7539642,2,318,6,2,1,1
7539672,5,102,1,2,6,1
7539672,5,181,2,2,5,1
7539672,5,332,3,2,4,1
7539672,5,350,4,2,3,1
7539672,5,387,5,2,2,1
7539672,5,321,6,2,1,1
7539694,3,124,1,11,6,1
7539694,3,111,2,3,5,1
7539694,3,361,3,11,4,1
7539694,3,242,4,11,3,1
7539694,3,299,5,10,2,1
7539694,3,348,6,3,1,1
7539701,2,178,1,2,34,4
7539701,2,347,2,2,5,1
7539701,2,329,3,2,4,1
7539829,3,308,1,11,6,1
7539829,3,385,2,11,5,1
7539829,3,111,3,11,4,1
7539829,3,267,4,11,3,1
7539837,1,215,1,11,6,1
7539843,5,102,1,2,6,1
7539843,5,332,2,2,5,1
7539843,5,321,3,2,4,1
7539843,5,181,4,2,3,1
7539875,9,226,1,1,6,1
7539905,1,109,1,3,6,1
7539905,1,251,2,11,5,1
7539905,1,383,3,3,25,5
7539933,2,154,1,11,33,3
7539984,3,348,1,3,34,4
7540005,9,121,1,2,6,1
7540005,9,354,2,2,5,1
7540005,9,185,3,2,4,1
7540033,10,227,1,1,6,1
7540077,6,103,1,2,34,4
7540077,6,351,2,2,5,1
7540077,6,302,3,8,4,1
7540081,12,289,1,3,6,1
7540081,12,78,2,11,5,1
7540081,12,357,3,3,4,1
7540128,9,226,1,3,6,1
7540128,9,422,2,11,5,1
7540214,15,373,1,2,6,1
7540214,15,360,2,2,5,1
7540222,9,226,1,4,6,1
7540372,12,229,1,4,33,3
7540372,12,357,2,2,5,1
7540378,9,226,1,2,6,1
7540378,9,106,2,2,5,1
7540384,9,121,1,2,6,1
7540384,9,185,2,2,5,1
7540384,9,226,3,1,4,1
7540384,9,106,4,2,3,1
7540384,9,354,5,2,2,1
7540384,9,117,6,2,1,1
7540390,2,216,1,11,6,1
7540541,6,182,1,11,6,1
7540541,6,200,2,11,5,1
7540541,6,364,3,11,4,1
7540541,6,191,4,11,3,1
7540541,6,96,5,11,2,1
7540541,6,351,6,11,1,1
7540544,11,187,1,11,6,1
7540544,11,205,2,11,5,1
7540544,11,369,3,11,4,1
7540544,11,196,4,11,3,1
7540544,11,356,5,11,2,1
7540544,11,275,6,11,1,1
7540548,15,232,1,3,6,1
7540548,15,373,2,3,5,1
7540548,15,292,3,3,4,1
7540548,15,279,4,11,18,3
7540548,15,360,5,3,2,1
7540548,15,265,6,3,1,1
7540688,6,103,1,2,6,1
7540688,6,302,2,8,5,1
7540688,6,351,3,2,4,1
7540691,10,227,1,1,6,1
7540734,2,347,1,2,6,1
7540734,2,99,2,2,5,1
7540734,2,329,3,2,4,1
7540734,2,384,4,2,2,1
7540803,1,177,1,3,6,1
7540803,1,346,2,3,5,1
7540803,1,98,3,3,4,1
7540803,1,328,4,3,3,1
7540819,8,335,1,3,6,1
7540819,8,313,2,11,5,1
7540819,8,120,3,3,4,1
7540823,9,226,1,1,6,1
7540823,9,121,2,2,5,1
7540841,2,329,1,3,36,6
7540846,3,308,1,11,6,1
7540855,5,181,1,2,6,1
7540936,1,98,1,3,36,6
7540940,3,330,1,2,6,1
7540964,12,426,1,3,6,1
7540981,12,5,1,2,6,1
7540981,12,370,2,2,5,1
7540981,12,357,3,2,4,1
7540981,12,289,4,2,3,1
7541001,10,89,1,11,6,1
7541001,10,76,2,11,5,1
7541001,10,337,3,3,25,5
7541001,10,410,4,11,3,1
7541022,12,357,1,3,6,1
7541022,12,289,2,3,5,1
7541022,12,229,3,3,4,1
7541022,12,78,4,11,3,1
7541022,12,412,5,6,15,5
7541114,3,280,1,11,36,6
7541177,9,185,1,2,6,1
7541177,9,106,2,2,5,1
7541177,9,305,3,2,4,1
7541177,9,117,4,2,3,1
7541177,9,325,5,2,2,1
7541182,4,180,1,2,6,1
7541182,4,101,2,2,5,1
7541182,4,112,3,2,4,1
7541182,4,300,4,2,3,1
7541182,4,320,5,2,2,1
7541182,4,386,6,2,1,1
7541222,2,178,1,3,35,5
7541222,2,92,2,11,5,1
7541222,2,216,3,11,4,1
7541222,2,99,4,3,3,1
7541222,2,298,5,10,2,1
7541222,2,329,6,3,1,1
7541244,4,70,1,11,6,1
7541244,4,207,2,11,5,1
7541244,4,134,3,11,4,1
7541244,4,281,4,11,3,1
7541345,12,21,1,2,6,1
7541345,12,370,2,2,5,1
7541345,12,426,3,2,4,1
7541345,12,229,4,4,3,1
7541368,12,370,1,2,6,1
7541368,12,229,2,1,5,1
7541368,12,262,3,2,4,1
7541534,14,359,1,3,6,1
7541534,14,372,2,3,5,1
7541534,14,231,3,3,4,1
7541534,14,175,4,11,3,1
7541534,14,264,5,3,2,1
7541534,14,278,6,11,1,1
7541591,2,329,1,2,34,4
7541591,2,178,2,2,5,1
7541591,2,347,3,2,4,1
7541591,2,298,4,8,3,1
7541612,8,120,1,3,37,7
7541612,8,193,2,11,29,4
7541612,8,202,3,11,4,1
7541632,1,91,1,11,6,1
7541632,1,346,2,3,5,1
7541632,1,177,3,3,4,1
7541632,1,328,4,3,3,1
7541637,6,302,1,8,6,1
7541637,6,333,2,2,5,1
7541637,6,351,3,2,4,1
7541637,6,182,4,2,3,1
7541637,6,103,5,2,2,1
7541646,12,412,1,6,35,5
7541646,12,262,2,3,5,1
7541683,12,426,1,2,6,1
7541683,12,370,2,2,5,1
7541683,12,357,3,2,4,1
7541683,12,262,4,2,3,1
7542007,12,5,1,2,6,1
7542007,12,370,2,2,5,1
7542193,3,242,1,11,6,1
7542193,3,164,2,11,5,1
7542193,3,206,3,11,4,1
7542193,3,308,4,11,3,1
7542193,3,69,5,11,2,1
7542196,3,416,1,11,34,4
7542226,2,318,1,3,36,6
7542226,2,329,2,3,5,1
7542226,2,92,3,11,4,1
7542228,1,109,1,2,6,1
7542229,10,195,1,11,6,1
7542229,10,224,2,11,5,1
7542229,10,355,3,11,4,1
7542229,10,274,4,11,3,1
7542264,2,92,1,11,6,1
7542264,2,347,2,3,5,1
7542264,2,318,3,3,25,5
7542264,2,216,4,11,3,1
7542264,2,178,5,3,2,1
7542266,2,110,1,3,6,1
7542266,2,154,2,3,5,1
7542266,2,216,3,3,4,1
7542271,9,75,1,11,6,1
7542271,9,223,2,11,5,1
7542274,10,122,1,3,6,1
7542274,10,76,2,11,5,1
7542274,10,213,3,11,4,1
7542274,10,227,4,3,3,1
7542278,6,191,1,11,6,1
7542278,6,220,2,11,5,1
7542278,6,302,3,11,4,1
7542278,6,351,4,11,3,1
7542278,6,270,5,11,2,1
7542282,3,69,1,11,34,4
7542282,3,217,2,11,5,1
7542282,3,267,3,11,4,1
7542282,3,179,4,3,20,5
7542282,3,319,5,3,2,1
7542282,3,339,6,11,1,1
7542286,7,192,1,11,6,1
7542286,7,303,2,11,5,1
7542286,7,221,3,11,4,1
7542286,7,352,4,11,3,1
7542286,7,271,5,11,2,1
7542288,2,110,1,3,6,1
7542288,2,154,2,3,5,1
7542288,2,216,3,3,4,1
7542289,2,216,1,11,34,4
7542291,1,215,1,11,6,1
7542291,1,297,2,11,5,1
7542291,1,346,3,11,4,1
7542299,12,229,1,3,6,1
7542299,12,13,3,3,4,1
7542299,12,276,4,11,3,1
7542299,12,357,5,3,2,1
7542302,6,182,1,3,36,6
7542303,3,69,1,11,34,4
7542303,3,217,2,11,5,1
7542303,3,93,3,11,4,1
7542303,3,267,4,11,3,1
7542307,7,73,1,11,33,3
7542307,7,221,2,11,5,1
7542318,5,71,1,11,33,3
7542318,5,219,2,11,5,1
7542346,14,278,1,11,6,1
7542346,14,175,2,11,5,1
7542346,14,264,3,3,4,1
7542346,14,31,4,3,3,1
7542372,10,227,1,4,6,1
7542375,9,226,1,3,6,1
7542377,12,289,1,2,6,1
7542377,12,357,2,2,5,1
7542379,2,216,1,11,6,1
7542379,2,329,2,3,5,1
7542384,3,100,1,2,33,3
7542384,3,330,2,2,28,3
7542384,3,179,3,2,23,3
7542384,3,111,4,2,17,2
7542384,3,348,5,2,13,3
7542384,3,319,6,2,8,3
7542385,13,230,1,1,6,1
7542385,13,358,2,2,5,1
7542385,13,290,3,2,4,1
7542388,1,98,1,2,33,3
7542388,1,177,2,2,28,3
7542388,1,328,3,2,23,3
7542388,1,109,4,2,17,2
7542388,1,317,5,2,13,3
7542388,1,346,6,2,8,3
7542389,4,180,1,2,6,1
7542389,4,349,2,2,5,1
7542389,4,331,3,2,23,3
7542390,12,426,1,2,6,1
7542390,12,229,2,1,5,1
7542390,12,357,3,2,4,1
7542394,1,328,1,2,6,1
7542394,1,346,2,2,5,1
7542406,12,5,1,2,6,1
7542406,12,289,2,2,5,1
7542406,12,357,3,2,4,1
7542412,3,242,1,11,6,1
7542412,3,308,2,11,5,1
7542412,3,69,3,11,4,1
7542427,10,107,1,2,33,3
7542427,10,337,2,2,5,1
7542427,10,355,3,2,4,1
7542448,12,229,1,3,6,1
7542448,12,357,2,3,5,1
7542448,12,370,3,3,4,1
7542448,12,262,4,3,3,1
7542462,10,122,1,3,6,1
7542462,10,224,2,11,28,3
7542462,10,204,3,11,4,1
7542462,10,186,4,3,20,5
7542463,6,302,1,3,35,5
7542463,6,182,2,3,30,5
7542463,6,351,3,3,25,5
7542481,8,222,1,11,6,1
7542481,8,202,2,11,5,1
7542518,2,318,1,2,6,1
7542518,2,329,2,2,5,1
7542518,2,384,3,2,4,1
7542518,2,110,4,2,3,1
7542518,2,347,5,2,2,1
7542518,2,298,6,8,1,1
7542543,2,110,1,3,6,1
7542543,2,252,2,11,4,1
7542585,12,229,1,1,6,1
7542585,12,370,2,2,5,1
7542644,12,229,1,4,6,1
7542644,12,370,2,4,28,3
7542644,12,357,3,4,4,1
7542652,2,178,1,2,6,1
7542652,2,347,2,2,5,1
7542652,2,99,3,2,4,1
7542673,12,17,1,2,6,1
7542673,12,229,2,2,5,1
7542673,12,262,3,2,4,1
7542673,12,289,4,2,3,1
7542673,12,357,5,2,2,1
7542673,12,370,6,2,1,1
7542698,12,370,1,2,6,1
7542698,12,262,2,2,5,1
7542698,12,426,3,2,4,1
7542698,12,357,4,2,3,1
7542734,3,45,1,11,6,1
7542753,2,298,1,8,6,1
7542753,2,110,2,2,5,1
7542753,2,178,3,2,4,1
7542760,2,178,1,2,6,1
7542760,2,347,2,2,5,1
7542760,2,329,3,2,4,1
7542786,3,416,1,11,6,1
7542786,3,361,2,11,5,1
7542786,3,267,3,11,4,1
7542786,3,133,4,11,3,1
7542841,3,233,1,11,34,4
7542893,1,177,1,2,6,1
7542894,8,120,1,2,6,1
7542896,1,177,1,2,6,1
7543034,14,264,1,3,6,1
7543034,14,359,2,3,5,1
7543094,6,103,1,2,6,1
7543094,6,388,2,2,5,1
7543094,6,351,3,2,4,1
7543094,6,182,4,2,3,1
7543094,6,333,5,2,2,1
7543094,6,302,6,8,1,1
7543104,6,302,1,9,6,1
7543133,3,385,1,3,34,4
7543133,3,124,2,11,30,5
7543133,3,155,4,11,3,1
7543133,3,188,5,11,2,1
7543133,3,403,6,11,1,1
7543150,12,357,1,3,6,1
7543150,12,78,2,11,5,1
7543150,12,412,3,5,4,1
7545255,10,227,1,2,6,1
7545255,10,107,2,2,5,1
7545255,10,326,3,2,4,1
7545255,10,337,4,2,3,1
7545255,10,392,5,2,2,1
7545260,2,110,1,3,33,3
7545260,2,252,2,3,28,3
7545260,2,384,3,3,23,3
7545274,10,337,1,2,6,1
7545274,10,355,2,2,5,1
7545274,10,118,3,2,4,1
7545274,10,186,4,2,3,1
7545274,10,227,5,1,2,1
7545274,10,326,6,2,1,1
7545285,8,105,1,2,6,1
7545285,8,120,2,2,5,1
7545285,8,304,3,2,4,1
7545285,8,335,4,2,3,1
7545285,8,353,5,2,2,1
7545285,8,116,6,2,1,1
7545292,6,333,1,2,6,1
7545292,6,351,2,2,5,1
7545292,6,182,3,2,4,1
7545292,6,103,4,2,3,1
7545292,6,114,5,2,2,1
7545292,6,302,6,2,1,1
7545300,8,366,1,11,6,1
7545300,8,116,2,3,5,1
7545383,4,180,1,2,6,1
7545383,4,331,2,2,5,1
7545383,4,349,3,2,4,1
7545383,4,112,4,2,3,1
7545383,4,101,5,2,2,1
7545517,13,290,1,3,6,1
7545558,12,1,1,2,6,1
7545558,12,262,2,2,5,1
7545558,12,289,3,2,4,1
7545565,12,370,1,2,6,1
7545565,12,262,2,2,5,1
7545565,12,289,3,2,4,1
7545565,12,357,4,2,3,1
7545565,12,229,5,1,2,1
7545574,12,370,1,2,6,1
7545574,12,262,2,2,5,1
7545574,12,289,3,2,4,1
7545574,12,357,4,2,3,1
7545574,12,229,5,1,2,1
7545580,12,13,1,3,6,1
7545580,12,370,2,3,5,1
7545580,12,412,3,6,25,5
7545581,6,351,1,2,6,1
7545581,6,333,2,2,5,1
7545592,10,227,1,1,6,1
7545594,12,426,1,3,6,1
7545594,12,370,2,3,5,1
7545594,12,357,3,3,4,1
7545606,2,92,1,11,6,1
7545606,2,252,2,11,5,1
7545606,2,216,3,11,4,1
7545606,2,99,4,11,3,1
7545653,14,372,1,2,33,3
7545681,12,370,1,2,33,3
7545691,12,17,1,2,6,1
7545691,12,289,2,2,5,1
7545894,2,298,1,8,6,1
7545894,2,329,2,2,5,1
7545894,2,99,3,2,4,1
7545894,2,347,4,2,3,1
7545894,2,178,5,2,2,1
7545916,13,230,1,4,6,1
7546048,12,357,1,3,6,1
7546048,12,78,2,11,5,1
7546048,12,289,3,3,4,1
7546048,12,412,4,6,20,5
7546071,3,164,1,11,36,6
7546071,3,242,2,11,5,1
7546071,3,206,3,11,4,1
7546071,3,308,4,11,3,1
7546071,3,133,5,11,2,1
7546086,12,229,1,1,5,1
7546086,12,357,2,2,5,1
7546171,2,110,1,2,33,3
